VideoID,Title,Description,Author,Published,ViewCount,Duration,Likes,Dislikes,Rating,Category,CommentCount,Comments,Query Term
dsGFAHkJSbI,FLIR Thermal Imaging,A look at the products of the world leaders in thermal imaging FLIR.,ITM Instruments,2012-07-17T16:19:32.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermography ""flir thermal"""
dlNxfIK-TD8,THT45 Thermal Camera demonstrated by Saelig,"THT45 Thermal Imager - a professional, compact, infrared and visible camera featuring a bright 2.8"" color LCD display, and a measurement update frequency of ...",SaeligCompanyInc,2015-09-13T03:38:06.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""seek thermal"""
rBeWb8KEkHI,FLIR ONE Second Generation IR Camera Review (1MR) - ASE Labs,Think back to the 80s when you say Predator. Whatever happened to those fancy IR cameras and why don't we see them all over the place. Turns out that IR ...,ASE Labs,2017-02-16T17:31:20.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"infrared ""flir one"""
9P4Ko9Ke3Vk,FLIR Systems B60 Infrared IR Thermal Imager,"http://www.aaatesters.com/FLIR_Systems_IR_Imagers-FLIR_Systems_B60_Infrared_IR_Thermal_Imager.html FLIR b60 a lightweight, professional Infrared ...",AAATesters.com,2014-04-19T07:32:39.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"infrared ""thermal imager"""
vLpzjf0VGzQ,Guide IR518EC Thermal Imager - Put through its paces with The Night Vision Show,"The Guide IR518EC is a hand held thermal imager which is designed to detect the heat sources from objects such as wildlife, vehicles, humans etc, making this ...",scottcountry,2013-11-25T15:15:00.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermography ""night vision"""
FbwKg2UdI8g,Long Range Thermal Infrared Camera  PTZ Surveillance Camera,"Thermal Infrared camera 50km Long Distance Night Vision Camera Surveillance PTZ EO/IR Multi Sensor LWIR, MWIR, SWIR HD Visible NIR Near Infrared, ...",Long Range Thermal Infrared Surveillance Cameras,2016-08-12T17:39:40.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""infrared camera"""
XnuAbDgrPSk,Minecraft tekkit ep 033 ITA come fare un pulverizer by MICHELE93A,YOUTUBE: http://www.youtube.com/user/michele93a?feature=g-crec-u FACEBOOK:https://www.facebook.com/pages/Michele93a/168355066666856 ...,michele93a,2013-07-04T10:29:07.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermal ""u facebook"""
sgVbnewvRr8,Cámara térmica Seek Thermal Compact XR,Te presentamos la auténtica revolución en imágenes térmicas: una cámara térmica para colocar en tu smartphone. CON LA SEEK THERMAL COMPACT XR ...,Alvarez Caza,2015-11-09T10:56:36.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""seek thermal"""
mJJdiknFQTM,NAC-U Facebook Group Prize Box From Robbins Nest,Robbins Nest: https://www.youtube.com/channel/UCiJfDiZFCDLgs2qU9Nfjbpg (TGFN) NOT JUST FUNKO: https://www.facebook.com/groups/fpcworldwide/ ...,The Musical Nerd,2017-03-25T04:22:13.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""u facebook"""
lgDTSyc-Voo,HP Pavilion dv7 4165dx,"HP Pavilion dv7-4165dx When powering on the laptop, receiving a black screen and ""Caps Lock"" led on keboard blinking. Solution: 1)complete laptop ...",YOSI GABAI,2013-06-13T19:06:08.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"infrared ""thermal paste"""
kopomLsOb2Y,FLIR ONE iPhone Infrared Case Live Video,http://blog.ivytools.com/2014/01/08/hands-on-review-flir-one-iphone-infrared-camera/ This is a live view from the FLIR ONE iPhone Infrared Camera. The video ...,Ivy Tools,2014-02-06T15:54:53.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""flir one"""
gv6DL45jQgs,Thermal imaging - what's inside your walls?,See how an infrared camera can identify opportunities to reduce your energy losses.,Madison Gas and Electric,2012-09-27T19:44:09.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""infrared thermography"""
swMx6EEfio4,Thermal and Night Vision Hog Hunting,"Jake Vancil, Evan Smith and Justin Roepke head to Alabama to hunt some wild hogs! Wild hogs are a nuisance and can be very destructive and costly to ...",Team Radical,2017-06-27T12:42:47.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermal ""night vision"""
C3Xr5oJ7z2I,Aircraft Inspections Using Infrared Video,"Watch this video to see how handheld infrared cameras are used to check composite materials on aircraft for water ingress, which can cause serious safety ...",Alpine Components,2012-12-01T12:26:35.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal camera"" ""infrared thermography"""
u7T33m68X94,Seek Thermal: Mouse,Uploaded with permission from Ad Agency Sleek Machine for http://adsoftheworld.com.,adsoftheworldvideos,2016-02-12T03:36:35.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""seek thermal"""
F9C8XZMotDU,"Lenovo G50-70 disassembly, fan cleaning and thermal paste replacement","Lenovo G50-70 notebook 0:11 Disassembly 3:10 Dust clean up & thermal paste change 4:19 Assembly Even if the video is presenting the G50-70 notebook, ...",SmartDIY,2016-10-16T20:22:15.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal paste"""
mJK602zLQn0,SSD In Thermal,"Showing a Samsung SSD in thermal, with case on and the case off, what is interesting is that the controller is the bit that gets hot. I ran this SSD running ...",Life In Thermal,2016-10-12T14:00:03.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermography ""thermal paste"""
9JntGqw_xSI,Transmission Line Monitoring - Using G96 Thermal Imager Camera,Transmission Line Monitoring - Using G96 Thermal Imager Camera.,Green Chatter,2015-09-17T23:10:55.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imager"""
yBpvJ3KOL-s,creative - How To Make A Fan heatsink for the phone,creative - How To Make A Fan heatsink for the phone.,Ngọc Ánh,2017-06-06T14:46:31.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal camera"" ""thermal paste"""
hfw3RPSe4ls,Asus M1300 Start-Up,The notebook is powered up without executing any application but only Windows XP operating system for 15 minutes. The ambient temperature is 22 degree ...,Ding-Ming Kwai,2013-06-27T20:01:49.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermography ""thermal paste"""
WsCVQzXybKE,Strange U - Grizzle (OFFICIAL VIDEO),BUY '#LP4080' ON CD / VINYL / CASSETTE TAPE HERE: http://bit.ly/2qczaHx STREAM / DOWNLOAD '#LP4080' HERE: http://bit.ly/2qzyijl The infamous ...,HighFocusTV,2017-02-10T13:55:14.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""u facebook"""
mmOpKPwpDnY,AMAZING night vision from the X27 color low light imaging camera,Night Time imaging with the X27 color low light night vision camera at the Valley of fire park Nevada USA. IR laser pulse in background.,hms311,2016-02-08T04:07:13.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""imaging camera"""
0mOllaa44k0,Photovoltaic Solar Maintenance Check With Infrared Camera,A photovoltaic power plant gets checked for hot spots with an infrared camera. No defects were found during this check up. For more information visit: ...,Wärmebildkamera Test,2015-12-09T18:04:43.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""infrared camera"""
r4Q3n_tW4VA,"BGA reballing kits WDS BGA reballing laptop/PS4 bga rework , Stencils ,Solder paste, Flux tools","Shenzhen Wisdomshow Technology Co., Ltd specializes in BGA Rework Station for nearly five years and enjoy high reputation in the worldwide market.",BGA Machine Factory WDS,2015-10-23T03:29:21.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"infrared ""thermal paste"""
F63Pdoysu7c,How to apply thermal paste,What is the best way to apply thermal compound. I don't know but for my chip fx 8350 Amd says to do it this way and it seemed to work.,North Carolina Prepper,2015-01-13T22:59:29.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal paste"""
cHj-WLLYAGk,N-Driver Intelligent ADAS Infrared Night Vision System for Vehicle Navigations,,"Wuhan Guide Infrared Co., Ltd.",2015-01-22T16:03:02.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"infrared ""night vision"""
PM4EZqIz6qo,CAT S60 Hands On: Super Rugged Smartphone with Thermal Imaging Camera,"CAT S60 is a rugged smartphone which comes with Thermal Imaging camera and IP68 Water, Dust, Humidity etc. resistance. It comes with a tough body which ...",The-Area51.com,2017-01-30T21:40:48.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""imaging camera"""
jhIoxQpjerM,Thermal imaging for hunters,"A hunter explains how a thermal imaging camera lets him see predators, like bears, from a safe distance.",Seek Thermal,2016-02-02T00:47:28.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imaging"" ""seek thermal"""
ok2k5JuJvQM,FLIR Scout TS32 Starter Guide and Basic Operations: Thermal Night Vision Monocular,"Learn more about FLIR: http://www.optimumstores.com/scout Thermal technology can be a little daunting the first time out, and FLIR has only a basic guide to get ...",TV-PressPass,2012-09-18T18:43:36.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""night vision"""
79y4J-Mwm_A,"Infrared Fun, Girl Plays with Infrared Camera",Heat sensing camera are fun to play with. You can touch your clothes and you can see where you touched them. Video is brighter where there is more heat.,GerbilsLife,2012-02-28T20:22:45.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""infrared camera"""
D8oYJnkWzXk,How to: Remove and Re-apply thermal paste.,A video giving a good demonstration on how to remove and re-apply thermal paste on a CPU the proper way. Please leave comments below or message me if ...,PlayMorePC,2012-12-28T19:13:43.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal paste"""
T2GxQECEu_o,Infrared Camera (Thermal Imaging) - ICE BATH,Any suggestions for any other thermal camera video?,Palmerater,2012-10-24T01:08:54.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imaging"" ""infrared camera"""
dZFO_LLxxuY,"Wärmebildkamera, Infrarotkamera, Thermokamera, Infrared camera, Infrared imager, Thermal camera",ENGLISH: (URL: www.NEC-Avio.de e-Shop: www.Adnex.de) The ebs Automatisierte Thermographie und Systemtechnik GmbH e-shop·offers intelligent and ...,ebsATuSGmbH,2009-09-23T11:52:47.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal camera"" ""infrared camera"""
5ZCk5uWJItI,EVGA VRM Test Planning: New Thermocouples,"We're expanding our EVGA 10-series VRM testing to drill deeper into the issue, going beyond the basic thermal imaging tests that we used to validate Tom's ...",Gamers Nexus,2016-11-10T13:30:00.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imaging"" ""thermal paste"""
NuP5pxAbyEg,FLIR ONE iPhone Wärmebildkamera,FLIR Systems hat auf der CES Elektronik Messe in Las Vegas am 07. Januar 2014 die neue FLIR ONE iPhone bzw. Android Smartphone Wärmebildkamera ...,ROEDER MST,2014-01-07T15:06:48.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""flir one"""
WZ-YpCVPZsA,Terror Danjah & Olivia Louise - I'll Follow U (Zed Bias UKG Vocal Mix),,Polo Fayot,2017-05-31T17:57:57.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""follow u"""
xyz0rdMpqOM,PS4 Teardown disassembly for Cleaning & replacing Thermal paste & repair,http://rickteg.com Hey guys I spent my first hours just tearing down the PS4 so you guys could get a look at the Guts and for putting better thermal paste on and/or ...,RickTEG,2013-11-15T12:38:55.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal paste"""
CpiFxImOcQc,"HP ProBook 4310s install SSD / upgrade HDD to SSD, замена или установка жесткого диска",Answers for most popular questions: https://goo.gl/XVEZDD Other photo and video guides you can find on our website: http://www.how-fixit.com/ ALIEXPRESS: ...,How-FixIT,2016-05-13T14:56:05.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal camera"" ""thermal paste"""
AILeG8TUWyw,video Infrared thermography of a cute sleeping baby,"video Infrared thermography of a cute sleeping baby Author Abbas A, Heimann K, Jergus K, Orlikowsky T, Leonhardt S.",NEWS THROUGH GOOGLE STREET VIEW,2014-04-17T13:15:56.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermography ""infrared thermography"""
BrW4b7h2cco,Temperature Gun vs. Infrared Camera,http://www.flir.com/getthepicture/ Still using a temperature gun? See what you are missing!,FLIR Systems,2010-10-19T21:58:01.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""infrared camera"""
ybuWkwsOv5Q,Cara ganti  thermal paste prosesor( change thermal paste),video cara mengganti prosesor pc vidoe change thermal paste video cara membuat prosesor tetap dingin video change thermal paste video test prosesor ...,Natech88,2016-08-26T00:00:29.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal paste"""
opWUUVahWJc,Thermal Imaging Cameras for Marine Applications from FLIR Systems,Brought to you by FerretAustralia. For more information about this product please visit ...,Ferret.com.au,2012-03-01T04:39:43.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermography ""flir thermal"""
H4LUiXINdtY,Seek Thermal Compact XR for Hunting,I took out the SEEK Thermal XR in Texas. Outside temperature about 80F in the evening. I was able to recognize heat signatures all the way out to about ...,Texas JAGD,2015-09-29T03:06:57.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""seek thermal"""
Flf2D--f2So,Hunting with thermal imager Pulsar in the Republic of Belarus,Filming was made using thermal imagers the Pulsar Trail XQ50 sight and the Pulsar Helion XP50 monocular. www.pulsar.guru - we sell Pulsar/Yukon devices in ...,PulsarGuru,2017-07-30T12:36:48.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imager"""
bm7GkXy3FhA,people farting caught on infrared camera,,Daily Doze,2016-03-11T09:42:21.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""infrared camera"""
58WUOp1XZW4,infrared long range cooled thermal camera with continous zoom for  human recognition,Hope Wish customized multi-sensor long range cooled thermal imaging camera Contact Information: Website: http://hpthermalcamera.com www.chinahpws.com ...,Hope Wish thermal imaging camera,2015-07-15T11:14:01.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal camera"" ""imaging camera"""
z1bXD3ZUFJw,Shy cat recorded with Infrared-Camera (Seek CompactPRO),For more information visit: http://waermebildkamera-test.de/ Infrared camera captures a shy cat hiding behind bushes. Test of the Seek Thermal CompactPRO on ...,Wärmebildkamera Test,2016-08-21T08:45:10.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""infrared camera"""
G_FfBua0dBs,Seek Thermal,Night vision change.,Dave,2016-08-14T23:02:20.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermography ""seek thermal"""
qLyb-6RPFB4,Benefits of Thermal Imaging in Home Inspections.wmv,What thermal imaging is (infra red) and how it is used in home inspection.,Wright Inspections LLC,2011-09-10T01:38:25.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imaging"" ""infrared thermography"""
jekPYOoTjTA,[Hindi-Audio]-Flir One for Android Sample Images,"BCD Tech -~-~~-~~~-~~-~- Please watch: ""Moto G4 Plus Scratch, Bend & Water Resistance Testssssss...."" https://www.youtube.com/watch?v=vkg28dRJXQ0 ...",BCD Technology,2016-04-08T16:29:20.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""flir one"""
8wwiXVAhfMc,Detection of Sources of Fire Using Mobotix Thermal,Being Pro-Active when it comes to fire can save lives and countless amounts of valuable time & money. Let us show you how installing a Mobotix thermal ...,Remote Monitoring Technologies,2016-04-30T20:39:41.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"lepton ""infrared thermography"""
RfGyE69v2js,Thermal Imager Compare with Night Vision Binoculars,"http://www.indiamart.com/ultratechsecuritysolutions/ The next generation of the world's smallest dual-usethermal imaging camera, the Thermal-Eye ...",Business Video,2014-02-27T05:18:15.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermal ""night vision"""
E7CJYQJU7cw,Seek Thermal XR    -  Гарячий   белый,,Дед Бабай,2016-04-20T18:20:04.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""seek thermal"""
Zh8Eg7nYHtU,HD High Definition Cooled Infrared Thermal Night Vision Surveillance PTZ Camera  -Infiniti Optics,Viper MCT camera with daphnis HD MCT MWIR Cooled Infrared Thermal High definition Long range Thermal Night Vision Surveillance PTZ Gyro stabilized ...,Long Range Thermal Infrared Surveillance Cameras,2016-08-12T20:36:25.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermal ""night vision"""
DIx3tp6iJYc,FLIR Systems B50 Infrared IR Thermal Imager,http://www.aaatesters.com/FLIR_Systems_IR_Imagers-FLIR_Systems_B50_Infrared_IR_Thermal_Imager.html FLIR Systems B50 Infrared Thermal Imager ...,AAATesters.com,2014-04-19T07:19:14.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"infrared ""thermal imager"""
ASYGz7BiQxE,Thermal Imaging 3DMark 11 - Intel i7-4790K / R9 295X2 / BitFenix Colossus Micro,Here's another video of our recent BitFenix Colossus Micro build being run through 3DMark 11 while recording with a thermal camera. Full part list and build ...,PCPartPicker,2014-09-14T17:41:29.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal camera"" ""thermal paste"""
OcGzFpJtpVk,FLIR BHS-series - Night Vision Thermal Imaging,"FLIR´s värmekameror i HS- och BHS-serien är en perfekta för poliser och militärer. Utmärkt inom övervakning, eftersök, räddningsuppdrag, naturobservationer ...",proffsmagasinet,2012-05-23T08:27:51.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imaging"" ""night vision"""
y2pBbzn4cUE,Seek Thermal pig hunt,She only ran about 10 feet.,Jonny P,2015-07-27T20:09:56.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""seek thermal"""
fvl5ilzxuUg,Flir One review and tests,"Following my previous review of a faulty Flir one, I have been sent a replacement, so here's a mini review and tests.",LektroiD,2016-09-06T04:11:25.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermography ""flir one"""
0CzqZgQpS2w,"Infrared Training for Thermal Imaging of Electrical Systems - Irvine, CA - 29 to 31 August 2011","http://electricIR.com - United Infrared introduces a new thermal imaging training module - ElectricIR - during a 3 day session in Irvine, CA., 29 to 31 August 2011.",unitedinfrared,2011-07-08T00:02:55.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imaging"" ""infrared thermography"""
gRuiQIqCA-g,Information Leaked: Venus factor informational video Leptin VenusFactor,Information Leaked: Venus factor informational video Leptin VenusFactor Hidden Secret Revealed Link http://venus.onlysecondchance.com The Venus Factor ...,Scicily Edsin,2014-09-07T10:04:02.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"lepton ""night vision"""
BNypr1w0rwc,Can We Improve GTX 1080ti FE Temps With New Thermal Paste?,Check out my latest video where I drop the Temps lower with Voltage Drop - https://youtu.be/RfnxfthUdus All games ran at 4k Stuff needed for this Small Phillips ...,InfinitePCGaming,2017-04-09T15:00:00.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal paste"""
dojfQgwRumo,Proceso Reballing Zhuomao ZM-R6200,,vivoTech,2016-05-18T02:58:41.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"infrared ""thermal paste"""
GZ_dERwSk_A,Igrometro con immagine termica FLIR MR176,"Grazie alla tecnologia IGM (Infrared Guided Measurement), supportata da un sensore termografico FLIR Lepton® incorporato, MR176 ti guida visivamente verso ...",FLIR Systems EMEA,2015-11-30T18:59:56.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""flir lepton"""
w9JQx4Dk6kI,Thermal Imager,"The Thermal Imager provides firefighters with another set of eyes, allowing firefighters to see in dark and smoky environments. Anything white on the imager is ...",auburnmassfire,2014-07-02T01:08:36.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""thermal imager"""
Jg1pkYQiPf4,1000 FPS Thermal Video from the new FLIR X6900SC!,Nothing like 1000 FPS thermal. Learn more about the FLIR X6900SC at flir.com/x6900sc.,FLIR Systems,2016-03-30T21:16:52.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""seek thermal"""
pK3EtV-h2WI,Flir One na Androida Recenzja [kamera termowizyjna] | Robert Nawrowski,"Najniższe ceny: Android https://goo.gl/OZm2vg iOS https://goo.gl/EXChJa Pytania, problemy? Subnij by być na bieżąco :) http://goo.gl/co2KTl Jeśli materiał ...",Robert Nawrowski,2017-03-20T15:54:39.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""flir one"""
jQxh8rHzSGA,The anoleizer sekt  - phisical lepton-,All titles of music are written and composed by live tendiser.,Live Tendiser,2011-10-17T18:03:34.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"lepton ""night vision"""
jeMRyHHuwUY,Raspberry Pi 3 Thermal Imaging: SoC Races to 100C in 45s Flat,Heatsinks: http://amzn.to/1Tqednr or buy a Pi 3 with Heatsinks: http://amzn.to/1UJvvwV The A53 CPU cluster is concentrated at the top section of the SoC.,LoveRPi,2016-03-15T04:23:46.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""flir lepton"""
PIOkv6tlQps,Going In-Depth with the FLIR X6900sc High Speed MWIR Science-Grade Infrared Camera,"FLIR's X6900sc is the world's fastest 640 x 512 resolution, commercially-available thermal camera. At a blazing-fast 1000 fps, this camera records full window ...",FLIR Systems,2016-04-01T23:23:12.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""infrared camera"""
g5e-TRmoLc0,Инфракрасная паяльная станция Best-007 Infrared BGA (ремонт HP Pavilion dv9000  - 2 часть),Инфракрасная паяльная станция Best-007 Infrared BGA (ремонт HP Pavilion dv9000 - 2 часть) pasha-multik@mail.ru Ищите видео в YouTube по назв...,Павел Егорченков,2014-11-10T02:15:55.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"infrared ""thermal paste"""
566eZR8NrpA,Thermal imaging with FLIR Infrared Camera #1,Thermal imaging with FLIR infrared camera. http://thehomeinspectir.com. 'What is thermal imaging' was taught 'hands-on' style by Peter Hopkins to a packed ...,unitedinfrared,2012-12-12T00:49:18.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""infrared camera"""
C9AG-gN7a5Q,Yogi ft Ayah Marar - 'Follow U' (Official Video),"Download on iTunes: http://bit.ly/FOLLOW-U Ministry of Sound is proud to present the official video to 'Follow U', bringing together Yogi - one of the most exciting ...",datarecordsuk,2011-08-31T18:02:45.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""follow u"""
TRMaJBTFfF8,FLIR CM174 Imaging Clamp Meter,Description The FLIR CM174 Imaging 600A AC/DC Clamp Meter is the only clamp meter with the power to lead you to problems you can't see with a standard ...,Test4Less,2016-05-04T10:09:32.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""flir lepton"""
DZ4zUJGJs1E,●FOLLOW U [Peter/Sylar],"Hallöchen :D ja ich weiß, mehr als einen monat kein Video und dann komm ich auch noch mit so einem kleinen Video an .... sorry :D ich hab mehrere Videos ...",xXKiiwiiiXx,2011-12-27T22:31:40.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""follow u"""
yo8_n9ApA4k,Тепловизор Seek Thermal Compact Pro,,Артур М,2017-04-23T18:39:33.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""seek thermal"""
bF1V1QiB17c,Xbox One Teardown / Disassembly for Cleaning & replacing Thermal paste & repair,Please subscribe and Joing http://rickteg.com Tearing down the Xbox One to show you how to for future reference replace your thermal paste and or upgrade ...,RickTEG,2013-11-30T03:09:53.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal paste"""
bTMgr2gmvfc,Seek Thermal Hi FPS Mode 2,FPS 25-30. Recorded with Thermovision_joe-c_V1.0.6.0: http://joe-c.de/pages/posts/programm_thermovision_joe-c_184.php#Parameter.,joe c,2016-08-07T06:25:58.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""seek thermal"""
WC6g68rIwP8,Flir I3 Thermal Imager,Entry level thermal imager features high quality temperature diagnostic capabilitiers at an affordable price.,Cole-Parmer,2011-02-10T15:50:57.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imager"""
8FqTaRN33A0,Camera Flashbulb Thermal Noise at X Band,Another demonstration of thermal noise sources also covering microwave frequencies. In this setup I am using a home brew total power radiometer to detect the ...,oh2aue,2015-10-28T15:41:12.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal camera"" ""thermal paste"""
6mV4ecEbV1s,"FLIR thermal infrared: the camera itself, + more demos","The FLIR thermal infrared camera sees damp sofas, cold cola, and metal mirrors. But it can't see black trash bags! ""Thermal Eye"" camera TSC by L3/Raytheon.",wbeaty,2006-10-04T11:19:24.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""flir thermal"""
EBtEUIJh2ps,Thermal Imager - Surveillance,Product of DELOPT - www.delopt.co.in/thermal-imager.html.,DELOPT1,2013-09-12T11:53:05.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imager"""
dKn_V-TyzIA,REED R2100 Thermal imager for use in the electrical inspection industry,"New thermal imager from REED instruments is ideal for the following applications: Home and Building Inspection, Electrical and Mechanical Inspection, ...",Reedinstruments,2013-07-16T14:20:12.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal imager"""
Iguz4sepoOk,FLIR ONE - Infrared Accessory - fits Apple iPhone 5/5s NOT PROFESSIONAL YET,NOT PROFESSIONAL YET - FLIR ONE - Infrared Accessory - fits Apple iPhone 5/5s The temperature range is not there for the professional use yet.,Philadelphia Construction Engineering,2014-11-23T17:21:15.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"infrared ""flir one"""
sFEDkRn0_zY,Seek Thermal XR - Up Close and Personal,Just playing around some more with my Seek Thermal XR. I was testing out the focus and was able to get a clear image up close. Its really neat when you can ...,VikingTXaggie,2015-04-01T14:42:48.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermography ""seek thermal"""
C7U7qr2Nk1Q,FSD and Cart ONG at TRIMODEX  2 Infrared Camera on drone MD-41000,Footage from the European Trimodex Search and Rescue Exercise taken with an MD4-1000 and thermal camera.,Calalala12,2016-02-28T10:43:44.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""infrared camera"""
hsEmaWYtq1Y,"Another Bad Thermal Paste Case, Acer is at fault",I took apart a Acer Aspire 5335 that was only 4 months old and the Results are shocking!,jakthebomb,2010-01-09T05:15:52.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal paste"""
udwYNZA0GNc,Thermal Night Vision Update: Completed install,"In this 7th and final installment of the Cadillac Thermal Nightvision install, we do exactly that. We installed the camera, and connected it to the head unit.",fdmjiv,2014-07-14T05:32:05.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"thermal ""night vision"""
0K0rINRyNZg,Spypoint BF-7 Wildlife Camera Trap with Covert Infrared Night Vision,Otter footage at night from the Spypoint BF-7 Wildlife Camera filming in covert infrared which is completely undetectable to wildlife. This otter smells the ranger ...,Trail cameras,2012-06-22T10:23:08.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"infrared ""night vision"""
WZ_EJm3oDEg,"FLIR ONE: ""Night of Fire""","FLIR ONE   user Brenna saw the ""heat"" this weekend at the Woodburn Dragstrip ""Night of Fire!"" To learn more about how you can See the Heat, head over to ...",FLIR Systems,2015-08-04T20:15:53.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""flir one"""
TKpDoH-SZJc,Bullard Eclipse Thermal Imaging Camera Footage Fire Attack,West Midlands Fire Service BA Operational Training Department evaluating new branchs and delivery hose. Notice the dramatic drop in tempreture within the ...,WMFS OPS TRAINING,2013-05-22T11:56:29.000Z,-1,-1,-1,-1,-1,-1,-1,-1,"""thermal image"" ""imaging camera"""
